id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
WWF23008_23010,"Baby Bae","Colour: Purple Pink (As shown)",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-13-125145135-scaled.jpg,https://warmwishesflorist.com/shop/baby-bae/?attribute_colour=Purple+Pink+%28As+shown%29,"Hand Bouquets, Annivesary, Birthday, For Him, Graduation","Warm Wishes Florist",188MYR,in stock,WWF23008_23008,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/81e35fc7-3f5a-458e-ab75-9546658c6875-500x667-1.jpg,https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-13-125212673.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188MYR,new,published,,,,,984,,
WWF23008_23011,"Baby Bae","Colour: Navy light blue",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-13-125145135-scaled.jpg,https://warmwishesflorist.com/shop/baby-bae/?attribute_colour=Navy+light+blue,"Hand Bouquets, Annivesary, Birthday, For Him, Graduation","Warm Wishes Florist",188MYR,in stock,WWF23008_23008,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/81e35fc7-3f5a-458e-ab75-9546658c6875-500x667-1.jpg,https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-13-125212673.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188MYR,new,published,,,,,984,,
WWF22989_22989,"Dolce Vita","Total 20 stalks of tulips, in light pink and darker pink. 
 
The most common meaning for tulips is perfect or deep love 
 
Fun Facts about tulips: 
 
An interesting fact about tulips is that they continue to grow after being cut, up to an inch or more. They are “phototropic”, bending towards the light, so rotate containers daily to keep stems more upright.",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-12-012850269-1-scaled.jpg,https://warmwishesflorist.com/shop/22989/,"Hand Bouquets, Annivesary, Birthday, Proposal","Warm Wishes Florist",258MYR,in stock,WWF22989_22989,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-12-012943801-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,258MYR,new,published,,,,,984,,
WWF22987_22987,"99 Rouge","total 99 stalks of red roses in classy beige wrapping, a jumbo bouquet to celebrate this Valentine's Day",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-12-012655605.jpg,https://warmwishesflorist.com/shop/99-rouge/,"Hand Bouquets, Annivesary, Birthday, Proposal","Warm Wishes Florist",588MYR,in stock,WWF22987_22987,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-12-012708019.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,588MYR,new,published,,,,,984,,
WWF22973_22973,"Rosy","Featuring 10 stalks of Red Roses with Eucalyptus leafs decorated in ice cream cone shaped wrapping style. Definitely classic yet cute and trendy bouquet for this Valentine's Day",https://warmwishesflorist.com/wp-content/uploads/2020/10/e71e2bda-1a31-4f50-98a1-08167df52c76.jpg,https://warmwishesflorist.com/shop/rosy-2/,"Best Selling Flowers, Hand Bouquets, Annivesary, Birthday","Warm Wishes Florist",168MYR,in stock,WWF22973_22973,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,168MYR,new,published,,,,,984,,
WWF22947_22947,"Big heart for you!","Handcrafted heart shaped huge balloon with 99 stalks of red roses for her on this Valentine's Day",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-043748118-scaled.jpg,https://warmwishesflorist.com/shop/big-heart-for-you/,"Balloons, Best Selling Flowers, Bloom Box, Annivesary, Birthday, Proposal","Warm Wishes Florist",788MYR,in stock,WWF22947_22947,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-043840963-scaled.jpg,https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-043739999-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,788MYR,new,published,,,,,2899,,
WWF22944_22944,"Boutonniere 5","Boutonniere, corsage",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-043304206-scaled.jpg,https://warmwishesflorist.com/shop/boutonniere-5/,"Weddings","Warm Wishes Florist",20MYR,in stock,WWF22944_22944,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20MYR,new,published,,,,,984,,
WWF22940_22940,"Oriana (Preserved)","3 stalks of preserved classic red rose for this Valentine's day that would last at least 2 years and above 
  
 
Valentine's Day flowers 
 
Size: Approximately 45 X 38cm",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-121013404-scaled.jpg,https://warmwishesflorist.com/shop/oriana/,"Hand Bouquets, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",168MYR,in stock,WWF22940_22940,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-121155472-scaled.jpg,https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-121020009-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,148MYR,new,published,,,,,984,,
WWF22936_22936,"Destinee","Bridal bouquet comes with succulent , roses, chamomile, foliage and other fillers. It looks refreshing on your wedding day. 
Wedding flower",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-120240614-scaled.jpg,https://warmwishesflorist.com/shop/destinee/,"Weddings","Warm Wishes Florist",280MYR,in stock,WWF22936_22936,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-08-115721571-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,280MYR,new,published,,,,,984,,
WWF22922_22922,"Tinley (Preserved)","This preserved hydrangea that will last much longer than fresh hydrangea. It last more than 2 years and above 
 
  
 
Size: Approximately 50 X 40cm",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-07-121602904-scaled.jpg,https://warmwishesflorist.com/shop/tinley/,"Hand Bouquets, Annivesary, Birthday, Graduation, Preserved Eterno","Warm Wishes Florist",238MYR,in stock,WWF22922_22922,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,198MYR,new,published,,,,,984,,
WWF22891_22891,"Dorcas","Dorcas",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-01-045228201-scaled.jpg,https://warmwishesflorist.com/shop/dorcas/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",380MYR,in stock,WWF22891_22891,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-02-043823163.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,380MYR,new,published,,,,,984,,
WWF22890_22890,"Agatha","Featuring 8 stalks of pink roses, 10 tulips and fillers!",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-02-043306186-scaled.jpg,https://warmwishesflorist.com/shop/agatha/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",268MYR,in stock,WWF22890_22890,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,268MYR,new,published,,,,,984,,
WWF22889_22889,"Areia","Areia",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-02-043304966-scaled.jpg,https://warmwishesflorist.com/shop/areia/,"Bloom Box, Occasions, Annivesary, Birthday, Newborn","Warm Wishes Florist",258MYR,in stock,WWF22889_22889,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,258MYR,new,published,,,,,984,,
WWF22888_22888,"Hilda","Featuring 2o stalks of pink roses and eustomas with cotton flower and fillers",https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-02-043823420-Copy.jpg,https://warmwishesflorist.com/shop/hilda/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",268MYR,in stock,WWF22888_22888,,"https://warmwishesflorist.com/wp-content/uploads/2021/01/2021-01-02-043823554.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,268MYR,new,published,,,,,984,,
WWF22876_22876,"Noelle","Featuring 5 stalks of sunflowers with 12 stalks of unicorn roses and fillers!",https://warmwishesflorist.com/wp-content/uploads/2021/01/9420d6d2-243c-4e87-ad02-09fb4216914d.jpg,https://warmwishesflorist.com/shop/noelle/,"Hand Bouquets, Occasions, Annivesary, Birthday, Graduation","Warm Wishes Florist",288MYR,in stock,WWF22876_22876,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,288MYR,new,published,,,,,984,,
WWF22868_22868,"Jessica B","Mixture of variety of flowers i.e roses, ping pong , carnations, Chamomile, hydrangea in a flower box",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-30-101220570-scaled.jpg,https://warmwishesflorist.com/shop/jessica-b/,"Bloom Box, Occasions, Annivesary, Birthday","Warm Wishes Florist",268MYR,in stock,WWF22868_22868,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,268MYR,new,published,,,,,984,,
WWF22867_22867,"Jew","Featuring 2o stalks of yellow sprayed rose",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-27-010322530-scaled.jpg,https://warmwishesflorist.com/shop/jew/,"Hand Bouquets, Occasions, Annivesary, Birthday, Graduation","Warm Wishes Florist",208MYR,in stock,WWF22867_22867,,"https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-27-010321449-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,
WWF22861_22861,"Jö","jö",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-27-010442795-scaled.jpg,https://warmwishesflorist.com/shop/jo-2/,"Hand Bouquets, Occasions, Annivesary, Birthday","Warm Wishes Florist",368MYR,in stock,WWF22861_22861,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,
WWF22859_22859,"Luke","Featuring chamomile & baby's in bloom box! 
 
*Wording on balloon can be customized*",https://warmwishesflorist.com/wp-content/uploads/2020/12/e386d536-4672-4617-a5dc-8168eb35ced9.jpg,https://warmwishesflorist.com/shop/luke-2/,"Bloom Box, Occasions, Annivesary, Birthday, For Him","Warm Wishes Florist",208MYR,in stock,WWF22859_22859,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208MYR,new,published,,,,,984,,
WWF22854_22854,"Eve","Featuring 10 stalks of pink tulips with fillers!",https://warmwishesflorist.com/wp-content/uploads/2020/12/d551e900-3ecd-4222-891b-c6116ead63af.jpg,https://warmwishesflorist.com/shop/eve-2/,"Hand Bouquets, Occasions, Annivesary, Birthday, Graduation","Warm Wishes Florist",188MYR,in stock,WWF22854_22854,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188MYR,new,published,,,,,984,,
WWF22850_22850,"Ruth","Mix wild colour flowers with tulips, hydrangea, roses, eucalyptus leafs 
 
Suitable for him or for her in any special occasion like birthday bouquet, anniversary etc.",https://warmwishesflorist.com/wp-content/uploads/2020/12/4bb49e5d-1dd4-488d-be61-5e37a27d4127.jpg,https://warmwishesflorist.com/shop/ruth-2/,"Hand Bouquets, Occasions, Annivesary, Birthday, For Him, Graduation","Warm Wishes Florist",368MYR,in stock,WWF22850_22850,,"https://warmwishesflorist.com/wp-content/uploads/2020/12/90c15ac7-290e-4458-b9e1-a959962b9410.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,
WWF22845_22845,"Ikha (Preserved)","Ikha (Preserved)",https://warmwishesflorist.com/wp-content/uploads/2020/12/bcab8ea2-7ea0-40ef-b084-26ef4576713c.jpg,https://warmwishesflorist.com/shop/ikha-preserved/,"Bloom Box, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",330MYR,in stock,WWF22845_22845,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,330MYR,new,published,,,,,984,,
WWF22696_22696,"Flounder (Preserved)","Preserved blue theme flowers",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-06-050028265-scaled.jpg,https://warmwishesflorist.com/shop/flounder-preserved/,"Annivesary, Birthday, For Him, Preserved Eterno","Warm Wishes Florist",298MYR,in stock,WWF22696_22696,,"https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-06-050106492-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,298MYR,new,published,,,,,984,,
WWF22692_22692,"Shinning Bright (Preserved)","Customised wording on Acrylic piece (max 70 characters including spacing) 
 
Decorated with everlasting flowers",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-06-044807784-scaled.jpg,https://warmwishesflorist.com/shop/shinning-bright/,"Birthday, Grand Opening, Preserved Eterno","Warm Wishes Florist",298MYR,in stock,WWF22692_22692,,"https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-06-044701017-scaled.jpg,https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-06-044746555-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,298MYR,new,published,,,,,984,,
WWF22674_22674,"Triumph","Triumph",https://warmwishesflorist.com/wp-content/uploads/2020/12/2020-12-03-052049137-scaled.jpg,https://warmwishesflorist.com/shop/triumph/,"Flower Stand","Warm Wishes Florist",298MYR,in stock,WWF22674_22674,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,298MYR,new,published,,,,,984,,
WWF22662_22662,"Brianna","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-29-110828082-scaled.jpg,https://warmwishesflorist.com/shop/brianna/,"Flower In Jar, Preserved Eterno","Warm Wishes Florist",248MYR,in stock,WWF22662_22662,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,248MYR,new,published,,,,,984,,
WWF22658_22658,"Tangerine Love","10 stalks of Holland tulips in cute cone",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-29-105821920-scaled.jpg,https://warmwishesflorist.com/shop/tangerine-love/,"Hand Bouquets, Annivesary, Birthday","Warm Wishes Florist",188MYR,in stock,WWF22658_22658,,"https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-29-105910233.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188MYR,new,published,,,,,984,,
WWF22653_22653,"In heaven's arm","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-28-112953931-scaled.jpg,https://warmwishesflorist.com/shop/in-heavens-arm/,"Flower Stand, Occasions, Sympathy","Warm Wishes Florist",580MYR,in stock,WWF22653_22653,,"https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-28-113029239-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580MYR,new,published,,,,,984,,
WWF22651_22651,"Summertime","Featuring 50's of sunflowers! 
 
Radiant, lush and full of joy - sunflowers bring summertime to mind and happiness to our loved ones.",https://warmwishesflorist.com/wp-content/uploads/2020/11/82270935-eee8-4398-ac28-6ff1fd663c42.jpg,https://warmwishesflorist.com/shop/summertime/,"Hand Bouquets, Occasions, Annivesary, Birthday, Graduation","Warm Wishes Florist",488MYR,in stock,WWF22651_22651,,"https://warmwishesflorist.com/wp-content/uploads/2020/11/e032aebd-df6b-45d3-a1c8-6f9feb1d836c.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,488MYR,new,published,,,,,984,,
WWF22643_22649,"Blissful Bite Bundle (Weekend Only)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/839e6805-ede4-41c9-a651-4f10ed8cefc3.jpg,https://warmwishesflorist.com/shop/blissful-bite-bundle/?attribute_options=Blissful+Bite+Bundle+w%2F+Moist+Chocolate+Cupcakes,"Bloom Box, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",368MYR,in stock,WWF22643_22643,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,"options:Blissful Bite Bundle w/ Moist Chocolate Cupcakes/Blissful Bite Bundle w/ Earl Grey Cupcakes:Blissful Bite Bundle w/ Moist Chocolate Cupcakes"
WWF22643_22650,"Blissful Bite Bundle (Weekend Only)","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/839e6805-ede4-41c9-a651-4f10ed8cefc3.jpg,https://warmwishesflorist.com/shop/blissful-bite-bundle/?attribute_options=Blissful+Bite+Bundle+w%2F+Earl+Grey+Cupcakes,"Bloom Box, Occasions, Annivesary, Birthday, Preserved Eterno","Warm Wishes Florist",368MYR,in stock,WWF22643_22643,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,368MYR,new,published,,,,,984,,"options:Blissful Bite Bundle w/ Moist Chocolate Cupcakes/Blissful Bite Bundle w/ Earl Grey Cupcakes:Blissful Bite Bundle w/ Earl Grey Cupcakes"
WWF22638_22638,"Beauty & the Beast","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-28-124842537-scaled.jpg,https://warmwishesflorist.com/shop/beauty-the-beast/,"Weddings","Warm Wishes Florist",238MYR,in stock,WWF22638_22638,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,238MYR,new,published,,,,,984,,
WWF22633_22633,"Boutonniere 4","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-27-022540416-scaled.jpg,https://warmwishesflorist.com/shop/champagne-corsage/,"Weddings","Warm Wishes Florist",15MYR,in stock,WWF22633_22633,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15MYR,new,published,,,,,984,,
WWF22628_22628,"Eternal Snow White","Featuring 98 stalks of white rose + 1 Preserved Rose that last forever",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-21-120518108-scaled.jpg,https://warmwishesflorist.com/shop/eternal-snow-white/,"Hand Bouquets, Annivesary, Birthday, Proposal","Warm Wishes Florist",568MYR,in stock,WWF22628_22628,,"https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-21-120536792-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,568MYR,new,published,,,,,984,,
WWF22625_22625,"Knot","Fresh Flowers | Same Day Delivery",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-27-022401674-scaled.jpg,https://warmwishesflorist.com/shop/new-beginning-2/,"Weddings","Warm Wishes Florist",238MYR,in stock,WWF22625_22625,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,238MYR,new,published,,,,,984,,
WWF22619_22619,"Mauve","Huge size bouquet in purple combination",https://warmwishesflorist.com/wp-content/uploads/2020/11/2020-11-22-093852369-scaled.jpg,https://warmwishesflorist.com/shop/mauve/,"Hand Bouquets, Annivesary, Birthday","Warm Wishes Florist",398MYR,in stock,WWF22619_22619,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,398MYR,new,published,,,,,984,,
WWF22612_22612,"Bashful Dino","Bashful Dino is making history! Soft, not scaly, this mossy matey has chunky stomper-feet, a snuggly snout and fine squishy spines from head to tail! This dynamic dino is always rambling round, giving hugs to every t-rex and triceratops! 
 
  
 
H-18cm, W-9cm",https://warmwishesflorist.com/wp-content/uploads/2020/11/BASS6DNO.jpg,https://warmwishesflorist.com/shop/bashful-dino/,"Uncategorized, Jellycat Collections, Newborn","Warm Wishes Florist",90MYR,in stock,WWF22612_22612,,"https://warmwishesflorist.com/wp-content/uploads/2020/11/BAS3DNO_1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,80MYR,new,published,,,,,984,,
WWF22610_22610,"Bashful Llama","Dreamy, dapper and delightful - that's Bashful Llama! This nuzzly-neutral long-necked lovely has a very fine ruff in biscuity fluff. With a punky-soft hairdo, snuffly snoot, squidgy hooves and waggly ears, Bashful Llama is such a soothing sweetheart. 
 
H-39cm",https://warmwishesflorist.com/wp-content/uploads/2020/11/71fc22bf6f0d189b05c0621db94ae920f4e5238e_2000x.jpg,https://warmwishesflorist.com/shop/bashful-llama/,"Jellycat Collections, Newborn","Warm Wishes Florist",120MYR,in stock,WWF22610_22610,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120MYR,new,published,,,,,984,,
